mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_shrinkage,param_solver,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.13478381633758546,0.016276124289377508,0.005709075927734375,0.0009052022477970081,,eigen,0.0001,"{'shrinkage': None, 'solver': 'eigen', 'tol': 0.0001}",0.7740109496452466,0.7859520310089058,0.6635078409831636,0.5307817739498107,0.7730262674084312,0.7607682413125116,0.5613522964670051,0.6695155904728791,0.6645377865730056,0.7697425764873863,0.6953195354308346,0.08826804964008916,21
0.14294424057006835,0.020894856965006266,0.0062568426132202145,0.0016358182388192797,,eigen,0.001,"{'shrinkage': None, 'solver': 'eigen', 'tol': 0.001}",0.7740109496452466,0.7859520310089058,0.6635078409831636,0.5307817739498107,0.7730262674084312,0.7607682413125116,0.5613522964670051,0.6695155904728791,0.6645377865730056,0.7697425764873863,0.6953195354308346,0.08826804964008916,21
0.14485328197479247,0.02380568829153235,0.006311440467834472,0.0005061388509902093,,eigen,0.01,"{'shrinkage': None, 'solver': 'eigen', 'tol': 0.01}",0.7740109496452466,0.7859520310089058,0.6635078409831636,0.5307817739498107,0.7730262674084312,0.7607682413125116,0.5613522964670051,0.6695155904728791,0.6645377865730056,0.7697425764873863,0.6953195354308346,0.08826804964008916,21
0.1473707914352417,0.018242697469775842,0.00802617073059082,0.0050675400660218865,,eigen,1e-05,"{'shrinkage': None, 'solver': 'eigen', 'tol': 1e-05}",0.7740109496452466,0.7859520310089058,0.6635078409831636,0.5307817739498107,0.7730262674084312,0.7607682413125116,0.5613522964670051,0.6695155904728791,0.6645377865730056,0.7697425764873863,0.6953195354308346,0.08826804964008916,21
0.13737967014312744,0.017350970218830385,0.006667566299438476,0.0013657401779226487,,eigen,1e-06,"{'shrinkage': None, 'solver': 'eigen', 'tol': 1e-06}",0.7740109496452466,0.7859520310089058,0.6635078409831636,0.5307817739498107,0.7730262674084312,0.7607682413125116,0.5613522964670051,0.6695155904728791,0.6645377865730056,0.7697425764873863,0.6953195354308346,0.08826804964008916,21
0.02760312557220459,0.006775520281196991,0.0,0.0,auto,svd,0.0001,"{'shrinkage': 'auto', 'solver': 'svd', 'tol': 0.0001}",,,,,,,,,,,,,126
0.017378520965576173,0.001518897071686668,0.0,0.0,auto,svd,0.001,"{'shrinkage': 'auto', 'solver': 'svd', 'tol': 0.001}",,,,,,,,,,,,,126
0.016651201248168945,0.0014374433446130005,0.0,0.0,auto,svd,0.01,"{'shrinkage': 'auto', 'solver': 'svd', 'tol': 0.01}",,,,,,,,,,,,,126
0.012674832344055175,0.0012463123893564011,0.0,0.0,auto,svd,1e-05,"{'shrinkage': 'auto', 'solver': 'svd', 'tol': 1e-05}",,,,,,,,,,,,,126
0.015674495697021486,0.0012982906533074937,0.0,0.0,auto,svd,1e-06,"{'shrinkage': 'auto', 'solver': 'svd', 'tol': 1e-06}",,,,,,,,,,,,,126
0.19578843116760253,0.017136543494511484,0.007067489624023438,0.002207225218743307,auto,lsqr,0.0001,"{'shrinkage': 'auto', 'solver': 'lsqr', 'tol': 0.0001}",0.7735856501596752,0.7860200876410595,0.6632026662019822,0.5307817739498107,0.7730262674084312,0.7606317464220287,0.5614383181264825,0.6697167409439931,0.6646050546358776,0.7690281385710191,0.695203644406036,0.08815682098394251,36
0.22668936252593994,0.02999524716421493,0.007864618301391601,0.004602400996348687,auto,lsqr,0.001,"{'shrinkage': 'auto', 'solver': 'lsqr', 'tol': 0.001}",0.7735856501596752,0.7860200876410595,0.6632026662019822,0.5307817739498107,0.7730262674084312,0.7606317464220287,0.5614383181264825,0.6697167409439931,0.6646050546358776,0.7690281385710191,0.695203644406036,0.08815682098394251,36
0.20839080810546876,0.029911011535003446,0.006561064720153808,0.0014632193812424811,auto,lsqr,0.01,"{'shrinkage': 'auto', 'solver': 'lsqr', 'tol': 0.01}",0.7735856501596752,0.7860200876410595,0.6632026662019822,0.5307817739498107,0.7730262674084312,0.7606317464220287,0.5614383181264825,0.6697167409439931,0.6646050546358776,0.7690281385710191,0.695203644406036,0.08815682098394251,36
0.2141934871673584,0.038932276590165765,0.007222676277160644,0.0010039504442881755,auto,lsqr,1e-05,"{'shrinkage': 'auto', 'solver': 'lsqr', 'tol': 1e-05}",0.7735856501596752,0.7860200876410595,0.6632026662019822,0.5307817739498107,0.7730262674084312,0.7606317464220287,0.5614383181264825,0.6697167409439931,0.6646050546358776,0.7690281385710191,0.695203644406036,0.08815682098394251,36
0.21108169555664064,0.02316788919512678,0.006715893745422363,0.001473936985829031,auto,lsqr,1e-06,"{'shrinkage': 'auto', 'solver': 'lsqr', 'tol': 1e-06}",0.7735856501596752,0.7860200876410595,0.6632026662019822,0.5307817739498107,0.7730262674084312,0.7606317464220287,0.5614383181264825,0.6697167409439931,0.6646050546358776,0.7690281385710191,0.695203644406036,0.08815682098394251,36
0.3343630075454712,0.04479159164949617,0.010420465469360351,0.0035431634322467026,auto,eigen,0.0001,"{'shrinkage': 'auto', 'solver': 'eigen', 'tol': 0.0001}",0.7735856501596752,0.7860200876410595,0.6632026662019822,0.5307817739498107,0.7730262674084312,0.7606317464220287,0.5614383181264825,0.6697167409439931,0.6646050546358776,0.7690281385710191,0.695203644406036,0.08815682098394251,36
0.35226123332977294,0.045738631033047907,0.009068751335144043,0.0032108210846753175,auto,eigen,0.001,"{'shrinkage': 'auto', 'solver': 'eigen', 'tol': 0.001}",0.7735856501596752,0.7860200876410595,0.6632026662019822,0.5307817739498107,0.7730262674084312,0.7606317464220287,0.5614383181264825,0.6697167409439931,0.6646050546358776,0.7690281385710191,0.695203644406036,0.08815682098394251,36
0.33005576133728026,0.049987495260174875,0.008570265769958497,0.0022077689212944554,auto,eigen,0.01,"{'shrinkage': 'auto', 'solver': 'eigen', 'tol': 0.01}",0.7735856501596752,0.7860200876410595,0.6632026662019822,0.5307817739498107,0.7730262674084312,0.7606317464220287,0.5614383181264825,0.6697167409439931,0.6646050546358776,0.7690281385710191,0.695203644406036,0.08815682098394251,36
0.3518221855163574,0.06718497195858107,0.009264278411865234,0.00280264875457944,auto,eigen,1e-05,"{'shrinkage': 'auto', 'solver': 'eigen', 'tol': 1e-05}",0.7735856501596752,0.7860200876410595,0.6632026662019822,0.5307817739498107,0.7730262674084312,0.7606317464220287,0.5614383181264825,0.6697167409439931,0.6646050546358776,0.7690281385710191,0.695203644406036,0.08815682098394251,36
0.3340592384338379,0.04022237693155469,0.00961921215057373,0.0031051815003188404,auto,eigen,1e-06,"{'shrinkage': 'auto', 'solver': 'eigen', 'tol': 1e-06}",0.7735856501596752,0.7860200876410595,0.6632026662019822,0.5307817739498107,0.7730262674084312,0.7606317464220287,0.5614383181264825,0.6697167409439931,0.6646050546358776,0.7690281385710191,0.695203644406036,0.08815682098394251,36
0.020637917518615722,0.004706211741665866,0.0,0.0,0.1,svd,0.0001,"{'shrinkage': 0.1, 'solver': 'svd', 'tol': 0.0001}",,,,,,,,,,,,,126
0.020298004150390625,0.004479776196376713,0.0,0.0,0.1,svd,0.001,"{'shrinkage': 0.1, 'solver': 'svd', 'tol': 0.001}",,,,,,,,,,,,,126
0.019483423233032225,0.005715397828425259,0.0,0.0,0.1,svd,0.01,"{'shrinkage': 0.1, 'solver': 'svd', 'tol': 0.01}",,,,,,,,,,,,,126
0.019595026969909668,0.005323976313588783,0.0,0.0,0.1,svd,1e-05,"{'shrinkage': 0.1, 'solver': 'svd', 'tol': 1e-05}",,,,,,,,,,,,,126
0.022056436538696288,0.009810376976024748,0.0,0.0,0.1,svd,1e-06,"{'shrinkage': 0.1, 'solver': 'svd', 'tol': 1e-06}",,,,,,,,,,,,,126
0.13677458763122557,0.03300534052277989,0.007116127014160156,0.0023652123153214575,0.1,lsqr,0.0001,"{'shrinkage': 0.1, 'solver': 'lsqr', 'tol': 0.0001}",0.7446238653230923,0.7545277244214872,0.6393042350193222,0.4999533382503869,0.7596412500034854,0.7217517766297077,0.5698355031483429,0.6610594567052984,0.6523403844917379,0.7495107909698769,0.6752548324962737,0.08352012315421654,86
0.11728787422180176,0.01572284373257646,0.005859470367431641,0.0010088844496904,0.1,lsqr,0.001,"{'shrinkage': 0.1, 'solver': 'lsqr', 'tol': 0.001}",0.7446238653230923,0.7545277244214872,0.6393042350193222,0.4999533382503869,0.7596412500034854,0.7217517766297077,0.5698355031483429,0.6610594567052984,0.6523403844917379,0.7495107909698769,0.6752548324962737,0.08352012315421654,86
0.11472833156585693,0.017124770672392813,0.006761670112609863,0.001211885939935105,0.1,lsqr,0.01,"{'shrinkage': 0.1, 'solver': 'lsqr', 'tol': 0.01}",0.7446238653230923,0.7545277244214872,0.6393042350193222,0.4999533382503869,0.7596412500034854,0.7217517766297077,0.5698355031483429,0.6610594567052984,0.6523403844917379,0.7495107909698769,0.6752548324962737,0.08352012315421654,86
0.11653149127960205,0.014516434835630952,0.006820178031921387,0.00045895159645169357,0.1,lsqr,1e-05,"{'shrinkage': 0.1, 'solver': 'lsqr', 'tol': 1e-05}",0.7446238653230923,0.7545277244214872,0.6393042350193222,0.4999533382503869,0.7596412500034854,0.7217517766297077,0.5698355031483429,0.6610594567052984,0.6523403844917379,0.7495107909698769,0.6752548324962737,0.08352012315421654,86
0.12498955726623535,0.03685336657213313,0.007713961601257324,0.0030741712484719497,0.1,lsqr,1e-06,"{'shrinkage': 0.1, 'solver': 'lsqr', 'tol': 1e-06}",0.7446238653230923,0.7545277244214872,0.6393042350193222,0.4999533382503869,0.7596412500034854,0.7217517766297077,0.5698355031483429,0.6610594567052984,0.6523403844917379,0.7495107909698769,0.6752548324962737,0.08352012315421654,86
0.15097494125366212,0.021228373282442117,0.0066144466400146484,0.0015013047090587978,0.1,eigen,0.0001,"{'shrinkage': 0.1, 'solver': 'eigen', 'tol': 0.0001}",0.7446238653230923,0.7545277244214872,0.6393042350193222,0.4999533382503869,0.7596412500034854,0.7217517766297077,0.5698355031483429,0.6610594567052984,0.6523403844917379,0.7495107909698769,0.6752548324962737,0.08352012315421654,86
0.14169974327087403,0.02331353425340497,0.005965280532836914,0.0009326248714159502,0.1,eigen,0.001,"{'shrinkage': 0.1, 'solver': 'eigen', 'tol': 0.001}",0.7446238653230923,0.7545277244214872,0.6393042350193222,0.4999533382503869,0.7596412500034854,0.7217517766297077,0.5698355031483429,0.6610594567052984,0.6523403844917379,0.7495107909698769,0.6752548324962737,0.08352012315421654,86
0.13875904083251953,0.021066640539950877,0.007362890243530274,0.0017070177630041843,0.1,eigen,0.01,"{'shrinkage': 0.1, 'solver': 'eigen', 'tol': 0.01}",0.7446238653230923,0.7545277244214872,0.6393042350193222,0.4999533382503869,0.7596412500034854,0.7217517766297077,0.5698355031483429,0.6610594567052984,0.6523403844917379,0.7495107909698769,0.6752548324962737,0.08352012315421654,86
0.15950043201446534,0.02146456030145297,0.008269762992858887,0.004192652949236525,0.1,eigen,1e-05,"{'shrinkage': 0.1, 'solver': 'eigen', 'tol': 1e-05}",0.7446238653230923,0.7545277244214872,0.6393042350193222,0.4999533382503869,0.7596412500034854,0.7217517766297077,0.5698355031483429,0.6610594567052984,0.6523403844917379,0.7495107909698769,0.6752548324962737,0.08352012315421654,86
0.14673759937286376,0.024263867852692474,0.006623983383178711,0.001504519284827014,0.1,eigen,1e-06,"{'shrinkage': 0.1, 'solver': 'eigen', 'tol': 1e-06}",0.7446238653230923,0.7545277244214872,0.6393042350193222,0.4999533382503869,0.7596412500034854,0.7217517766297077,0.5698355031483429,0.6610594567052984,0.6523403844917379,0.7495107909698769,0.6752548324962737,0.08352012315421654,86
0.026868176460266114,0.015526135287863192,0.0,0.0,0.2,svd,0.0001,"{'shrinkage': 0.2, 'solver': 'svd', 'tol': 0.0001}",,,,,,,,,,,,,126
0.02635807991027832,0.009934079557392346,0.0,0.0,0.2,svd,0.001,"{'shrinkage': 0.2, 'solver': 'svd', 'tol': 0.001}",,,,,,,,,,,,,126
0.020047712326049804,0.004634852216564867,0.0,0.0,0.2,svd,0.01,"{'shrinkage': 0.2, 'solver': 'svd', 'tol': 0.01}",,,,,,,,,,,,,126
0.0184375524520874,0.0032095060510323697,0.0,0.0,0.2,svd,1e-05,"{'shrinkage': 0.2, 'solver': 'svd', 'tol': 1e-05}",,,,,,,,,,,,,126
0.02035098075866699,0.0040712153944595635,0.0,0.0,0.2,svd,1e-06,"{'shrinkage': 0.2, 'solver': 'svd', 'tol': 1e-06}",,,,,,,,,,,,,126
0.11738026142120361,0.02085829343074989,0.005959081649780274,0.0014599242909295591,0.2,lsqr,0.0001,"{'shrinkage': 0.2, 'solver': 'lsqr', 'tol': 0.0001}",0.7395124979984051,0.7421801651962555,0.6322805000103047,0.4920239599928531,0.7531556229193466,0.706651772119807,0.5729054887564466,0.6564370990281323,0.6519938247547352,0.7468547092537754,0.6693995640030062,0.08199814936231177,116
0.12880229949951172,0.013449664183696084,0.006762266159057617,0.0010589034692144843,0.2,lsqr,0.001,"{'shrinkage': 0.2, 'solver': 'lsqr', 'tol': 0.001}",0.7395124979984051,0.7421801651962555,0.6322805000103047,0.4920239599928531,0.7531556229193466,0.706651772119807,0.5729054887564466,0.6564370990281323,0.6519938247547352,0.7468547092537754,0.6693995640030062,0.08199814936231177,116
0.1111112117767334,0.01814213548226866,0.006164979934692383,0.0014017769205344084,0.2,lsqr,0.01,"{'shrinkage': 0.2, 'solver': 'lsqr', 'tol': 0.01}",0.7395124979984051,0.7421801651962555,0.6322805000103047,0.4920239599928531,0.7531556229193466,0.706651772119807,0.5729054887564466,0.6564370990281323,0.6519938247547352,0.7468547092537754,0.6693995640030062,0.08199814936231177,116
0.11596288681030273,0.013348890723230892,0.005666017532348633,0.0009785937847502394,0.2,lsqr,1e-05,"{'shrinkage': 0.2, 'solver': 'lsqr', 'tol': 1e-05}",0.7395124979984051,0.7421801651962555,0.6322805000103047,0.4920239599928531,0.7531556229193466,0.706651772119807,0.5729054887564466,0.6564370990281323,0.6519938247547352,0.7468547092537754,0.6693995640030062,0.08199814936231177,116
0.1144482135772705,0.009218008242706568,0.006615471839904785,0.001845838170092822,0.2,lsqr,1e-06,"{'shrinkage': 0.2, 'solver': 'lsqr', 'tol': 1e-06}",0.7395124979984051,0.7421801651962555,0.6322805000103047,0.4920239599928531,0.7531556229193466,0.706651772119807,0.5729054887564466,0.6564370990281323,0.6519938247547352,0.7468547092537754,0.6693995640030062,0.08199814936231177,116
0.14647631645202636,0.020686788612456573,0.006970810890197754,0.0010102094554562014,0.2,eigen,0.0001,"{'shrinkage': 0.2, 'solver': 'eigen', 'tol': 0.0001}",0.7395124979984051,0.7421801651962555,0.6322805000103047,0.4920239599928531,0.7531556229193466,0.706651772119807,0.5729054887564466,0.6564370990281323,0.6519938247547352,0.7468547092537754,0.6693995640030062,0.08199814936231177,116
0.14557459354400634,0.014496194944162164,0.007065892219543457,0.003204767384006239,0.2,eigen,0.001,"{'shrinkage': 0.2, 'solver': 'eigen', 'tol': 0.001}",0.7395124979984051,0.7421801651962555,0.6322805000103047,0.4920239599928531,0.7531556229193466,0.706651772119807,0.5729054887564466,0.6564370990281323,0.6519938247547352,0.7468547092537754,0.6693995640030062,0.08199814936231177,116
0.1462237596511841,0.02196435905395775,0.007219982147216797,0.00189904867779373,0.2,eigen,0.01,"{'shrinkage': 0.2, 'solver': 'eigen', 'tol': 0.01}",0.7395124979984051,0.7421801651962555,0.6322805000103047,0.4920239599928531,0.7531556229193466,0.706651772119807,0.5729054887564466,0.6564370990281323,0.6519938247547352,0.7468547092537754,0.6693995640030062,0.08199814936231177,116
0.15234601497650146,0.022748208817141784,0.006567764282226563,0.0020879992732041343,0.2,eigen,1e-05,"{'shrinkage': 0.2, 'solver': 'eigen', 'tol': 1e-05}",0.7395124979984051,0.7421801651962555,0.6322805000103047,0.4920239599928531,0.7531556229193466,0.706651772119807,0.5729054887564466,0.6564370990281323,0.6519938247547352,0.7468547092537754,0.6693995640030062,0.08199814936231177,116
0.14423723220825196,0.02439361233653757,0.008119010925292968,0.0039048801847830503,0.2,eigen,1e-06,"{'shrinkage': 0.2, 'solver': 'eigen', 'tol': 1e-06}",0.7395124979984051,0.7421801651962555,0.6322805000103047,0.4920239599928531,0.7531556229193466,0.706651772119807,0.5729054887564466,0.6564370990281323,0.6519938247547352,0.7468547092537754,0.6693995640030062,0.08199814936231177,116
0.01878352165222168,0.0024252155770250307,0.0,0.0,0.3,svd,0.0001,"{'shrinkage': 0.3, 'solver': 'svd', 'tol': 0.0001}",,,,,,,,,,,,,126
0.019884586334228516,0.005578219372102132,0.0,0.0,0.3,svd,0.001,"{'shrinkage': 0.3, 'solver': 'svd', 'tol': 0.001}",,,,,,,,,,,,,126
0.022050118446350096,0.004187215157083379,0.0,0.0,0.3,svd,0.01,"{'shrinkage': 0.3, 'solver': 'svd', 'tol': 0.01}",,,,,,,,,,,,,126
0.019244742393493653,0.003938231039160552,0.0,0.0,0.3,svd,1e-05,"{'shrinkage': 0.3, 'solver': 'svd', 'tol': 1e-05}",,,,,,,,,,,,,126
0.018593668937683105,0.0027072098330818135,0.0,0.0,0.3,svd,1e-06,"{'shrinkage': 0.3, 'solver': 'svd', 'tol': 1e-06}",,,,,,,,,,,,,126
0.1206512212753296,0.03403678697517226,0.0114851713180542,0.007371982034931438,0.3,lsqr,0.0001,"{'shrinkage': 0.3, 'solver': 'lsqr', 'tol': 0.0001}",0.7397959225782829,0.7391869179593082,0.6321181967445858,0.49170624249561995,0.7515700733281506,0.7048404882675244,0.5801815911940681,0.6534034442979764,0.6532348874677456,0.7500193099682644,0.6696057074301527,0.08110174376359827,106
0.13018364906311036,0.025813072164237817,0.006765317916870117,0.0019886069715741696,0.3,lsqr,0.001,"{'shrinkage': 0.3, 'solver': 'lsqr', 'tol': 0.001}",0.7397959225782829,0.7391869179593082,0.6321181967445858,0.49170624249561995,0.7515700733281506,0.7048404882675244,0.5801815911940681,0.6534034442979764,0.6532348874677456,0.7500193099682644,0.6696057074301527,0.08110174376359827,106
0.12075624465942383,0.021917739024615003,0.006871962547302246,0.001308060055894612,0.3,lsqr,0.01,"{'shrinkage': 0.3, 'solver': 'lsqr', 'tol': 0.01}",0.7397959225782829,0.7391869179593082,0.6321181967445858,0.49170624249561995,0.7515700733281506,0.7048404882675244,0.5801815911940681,0.6534034442979764,0.6532348874677456,0.7500193099682644,0.6696057074301527,0.08110174376359827,106
0.1300959825515747,0.01949680632053066,0.00807955265045166,0.0025688372546075187,0.3,lsqr,1e-05,"{'shrinkage': 0.3, 'solver': 'lsqr', 'tol': 1e-05}",0.7397959225782829,0.7391869179593082,0.6321181967445858,0.49170624249561995,0.7515700733281506,0.7048404882675244,0.5801815911940681,0.6534034442979764,0.6532348874677456,0.7500193099682644,0.6696057074301527,0.08110174376359827,106
0.11231913566589355,0.020963098946935772,0.005792784690856934,0.0011699430224084886,0.3,lsqr,1e-06,"{'shrinkage': 0.3, 'solver': 'lsqr', 'tol': 1e-06}",0.7397959225782829,0.7391869179593082,0.6321181967445858,0.49170624249561995,0.7515700733281506,0.7048404882675244,0.5801815911940681,0.6534034442979764,0.6532348874677456,0.7500193099682644,0.6696057074301527,0.08110174376359827,106
0.1507430076599121,0.0192018079100968,0.006416225433349609,0.0014025947467634933,0.3,eigen,0.0001,"{'shrinkage': 0.3, 'solver': 'eigen', 'tol': 0.0001}",0.7397959225782829,0.7391869179593082,0.6321181967445858,0.49170624249561995,0.7515700733281506,0.7048404882675244,0.5801815911940681,0.6534034442979764,0.6532348874677456,0.7500193099682644,0.6696057074301527,0.08110174376359827,106
0.15727677345275878,0.030544329944084608,0.008441162109375,0.0029527968012303296,0.3,eigen,0.001,"{'shrinkage': 0.3, 'solver': 'eigen', 'tol': 0.001}",0.7397959225782829,0.7391869179593082,0.6321181967445858,0.49170624249561995,0.7515700733281506,0.7048404882675244,0.5801815911940681,0.6534034442979764,0.6532348874677456,0.7500193099682644,0.6696057074301527,0.08110174376359827,106
0.1556530475616455,0.02500147997419324,0.00827012062072754,0.002765870935173273,0.3,eigen,0.01,"{'shrinkage': 0.3, 'solver': 'eigen', 'tol': 0.01}",0.7397959225782829,0.7391869179593082,0.6321181967445858,0.49170624249561995,0.7515700733281506,0.7048404882675244,0.5801815911940681,0.6534034442979764,0.6532348874677456,0.7500193099682644,0.6696057074301527,0.08110174376359827,106
0.16102492809295654,0.03240369706667128,0.0072632312774658205,0.002120081091511447,0.3,eigen,1e-05,"{'shrinkage': 0.3, 'solver': 'eigen', 'tol': 1e-05}",0.7397959225782829,0.7391869179593082,0.6321181967445858,0.49170624249561995,0.7515700733281506,0.7048404882675244,0.5801815911940681,0.6534034442979764,0.6532348874677456,0.7500193099682644,0.6696057074301527,0.08110174376359827,106
0.13969204425811768,0.021109758010344055,0.006796097755432129,0.001695247473480539,0.3,eigen,1e-06,"{'shrinkage': 0.3, 'solver': 'eigen', 'tol': 1e-06}",0.7397959225782829,0.7391869179593082,0.6321181967445858,0.49170624249561995,0.7515700733281506,0.7048404882675244,0.5801815911940681,0.6534034442979764,0.6532348874677456,0.7500193099682644,0.6696057074301527,0.08110174376359827,106
0.021622228622436523,0.00812244665878811,0.0,0.0,0.4,svd,0.0001,"{'shrinkage': 0.4, 'solver': 'svd', 'tol': 0.0001}",,,,,,,,,,,,,126
0.022320818901062012,0.007245988555079206,0.0,0.0,0.4,svd,0.001,"{'shrinkage': 0.4, 'solver': 'svd', 'tol': 0.001}",,,,,,,,,,,,,126
0.01765730381011963,0.0021601344578851545,0.0,0.0,0.4,svd,0.01,"{'shrinkage': 0.4, 'solver': 'svd', 'tol': 0.01}",,,,,,,,,,,,,126
0.01875467300415039,0.006004111028049539,0.0,0.0,0.4,svd,1e-05,"{'shrinkage': 0.4, 'solver': 'svd', 'tol': 1e-05}",,,,,,,,,,,,,126
0.016298675537109376,0.004057218998041527,0.0,0.0,0.4,svd,1e-06,"{'shrinkage': 0.4, 'solver': 'svd', 'tol': 1e-06}",,,,,,,,,,,,,126
0.12066240310668945,0.020087400854735774,0.00741584300994873,0.0021477098626427175,0.4,lsqr,0.0001,"{'shrinkage': 0.4, 'solver': 'lsqr', 'tol': 0.0001}",0.746479507735911,0.7395938003985372,0.6352070385797746,0.49280818366070256,0.753946800567666,0.7072602844003031,0.5865246679612222,0.64988399311309,0.6585527430705641,0.7572671422193231,0.6727524161707094,0.08171836810975422,96
0.13087494373321534,0.03499287699017789,0.0064574480056762695,0.0017625097878526193,0.4,lsqr,0.001,"{'shrinkage': 0.4, 'solver': 'lsqr', 'tol': 0.001}",0.746479507735911,0.7395938003985372,0.6352070385797746,0.49280818366070256,0.753946800567666,0.7072602844003031,0.5865246679612222,0.64988399311309,0.6585527430705641,0.7572671422193231,0.6727524161707094,0.08171836810975422,96
0.13237488269805908,0.02738543061071243,0.007258558273315429,0.0018840247576735933,0.4,lsqr,0.01,"{'shrinkage': 0.4, 'solver': 'lsqr', 'tol': 0.01}",0.746479507735911,0.7395938003985372,0.6352070385797746,0.49280818366070256,0.753946800567666,0.7072602844003031,0.5865246679612222,0.64988399311309,0.6585527430705641,0.7572671422193231,0.6727524161707094,0.08171836810975422,96
0.1281125068664551,0.028167541162204678,0.006057119369506836,0.0010358443417875847,0.4,lsqr,1e-05,"{'shrinkage': 0.4, 'solver': 'lsqr', 'tol': 1e-05}",0.746479507735911,0.7395938003985372,0.6352070385797746,0.49280818366070256,0.753946800567666,0.7072602844003031,0.5865246679612222,0.64988399311309,0.6585527430705641,0.7572671422193231,0.6727524161707094,0.08171836810975422,96
