mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_components_meal,param_n_components_nonmeal,param_n_mix_meal,param_n_mix_nonmeal,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.442890501022339,0.07608958196578224,61.25156116485596,4.160225357727276,1,1,1,1,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 1, 'n_mix_nonmeal': 1}",0.8031581224313217,0.8174792270019415,0.5518448884568565,0.7089994980783505,0.8018342676534794,0.7366632007243898,0.10012308592356584,506
7.30387864112854,0.7437561717499248,63.10241932868958,1.7801453966741498,1,1,1,3,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 1, 'n_mix_nonmeal': 3}",0.846507648200115,0.809107423290774,0.6128581375551723,0.7484686628757435,0.8523328245057211,0.7738549392855052,0.08859386593569456,374
12.095273113250732,0.8387667494580103,63.74042563438415,3.221802453136343,1,1,1,5,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 1, 'n_mix_nonmeal': 5}",0.8447672984600894,0.7933433293185032,0.6476890795421375,0.7582178698722526,0.857285209104433,0.7802605572594831,0.07526772528556691,342
19.290449237823488,1.616746494981298,64.38677282333374,3.921518472934688,1,1,1,7,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 1, 'n_mix_nonmeal': 7}",0.8560612885533154,0.7922943090990165,0.6920726546105076,0.7368150219443604,0.8843345208959551,0.7923155590206311,0.07163791919110618,277
22.291481447219848,0.7099299344093213,70.6211540222168,5.794881339786472,1,1,1,9,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 1, 'n_mix_nonmeal': 9}",0.8318276064618499,0.7783268163932935,0.6624852071919114,0.7569064248083053,0.8528846339008895,0.77648613775125,0.06675683305573946,352
3.4097592353820803,0.5146185935317573,69.64914507865906,3.126066056135213,1,1,3,1,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 3, 'n_mix_nonmeal': 1}",0.333904772690348,0.36645051553875174,0.417652276759314,0.37266171533406856,0.41832697003066666,0.3817992500706298,0.03235018703049684,602
10.106304693222047,0.6182539405440698,72.28584780693055,3.5844296119334813,1,1,3,3,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 3, 'n_mix_nonmeal': 3}",0.8151257651766537,0.8353284528973167,0.6087051450602977,0.7985807961451401,0.7447939966750531,0.7605068311908922,0.0816355007487199,428
14.429191541671752,0.7341801573675703,73.39573006629944,3.3429530322785643,1,1,3,5,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 3, 'n_mix_nonmeal': 5}",0.8407817155177295,0.8185484243851489,0.680625874994965,0.8050446340656529,0.7824815914481544,0.7854964480823302,0.055745765701730794,313
19.346424293518066,1.3435046341197212,78.63351035118103,4.477004699153338,1,1,3,7,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 3, 'n_mix_nonmeal': 7}",0.8420929447499104,0.8313190922094753,0.6965181714853284,0.7907922958700063,0.7786303652411106,0.7878705739111662,0.05151119992028134,306
27.186946439743043,0.8269916474340346,80.92875423431397,4.786554404088704,1,1,3,9,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 3, 'n_mix_nonmeal': 9}",0.8229191843129634,0.8182548188194916,0.6986758902676746,0.8140502323835022,0.802678446894233,0.791315714535573,0.04680299492641407,292
5.230717182159424,0.3858309422952878,79.41990132331848,2.048537972755834,1,1,5,1,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 5, 'n_mix_nonmeal': 1}",0.32891702026684605,0.3265523091870782,0.42046611936088485,0.2952154395484795,0.34020099850838714,0.3422703773743352,0.04185306053586144,603
12.213494062423706,0.44268162438077185,79.19528512954712,4.647207526875193,1,1,5,3,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 5, 'n_mix_nonmeal': 3}",0.8180749019308238,0.8466752134589939,0.5804049002284581,0.8065765931364308,0.7841975769906796,0.7671858371490773,0.0955368067366062,403
16.631461429595948,0.453302799017606,82.12121214866639,6.252590996114372,1,1,5,5,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 5, 'n_mix_nonmeal': 5}",0.86368998913669,0.8300845643948954,0.6250403015059129,0.8158701433747223,0.8045561438279812,0.7878482284480404,0.08379341736230189,307
23.978085231781005,1.2404662823288823,80.67588472366333,4.408971851842843,1,1,5,7,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 5, 'n_mix_nonmeal': 7}",0.8455885653779631,0.826717499940741,0.6367332944267895,0.8047399921929292,0.8099069514794335,0.7847372606835712,0.07537110640216488,317
33.23632206916809,1.7678726168028966,85.45886006355286,2.4492061966456116,1,1,5,9,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 5, 'n_mix_nonmeal': 9}",0.8373734461666076,0.8325058041201052,0.667842226263825,0.8191115610007628,0.8427032112168497,0.79990724975363,0.06649488993575484,219
5.988045310974121,0.4824332834314612,76.04166703224182,4.073477129693503,1,1,7,1,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 7, 'n_mix_nonmeal': 1}",0.2994035741781521,0.34464870527770797,0.40726812238447574,0.2676192173588892,0.30438604607529507,0.32466513305490396,0.04801295914265718,604
13.662157583236695,1.4936255379765013,83.41845893859863,3.473608878044585,1,1,7,3,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 7, 'n_mix_nonmeal': 3}",0.799236106334686,0.831728505777849,0.5681824930445613,0.797987207555062,0.758480478093245,0.7511229581610807,0.09437132412087512,462
16.173797845840454,1.456486066315502,90.24637985229492,3.698019019217515,1,1,7,5,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 7, 'n_mix_nonmeal': 5}",0.8319421412468658,0.8268939883645766,0.6097183083395209,0.8121854897457044,0.7902309439225832,0.7741941743238503,0.08350440299961383,372
20.826873302459717,0.9306507314172128,95.55509085655213,6.796343306394112,1,1,7,7,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 7, 'n_mix_nonmeal': 7}",0.8611321412900474,0.8391304991138987,0.6206860193741419,0.8029946510392212,0.7963652147942,0.7840617051223019,0.08505747667053905,321
28.204460239410402,0.7900196445872221,102.30693292617798,4.738574732348153,1,1,7,9,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 7, 'n_mix_nonmeal': 9}",0.8602914742509961,0.8316130313931304,0.6391389392922394,0.828654840776957,0.815472361296506,0.7950341294019658,0.07930689879614215,253
7.085275411605835,0.25038497971384144,97.34636697769164,6.447678676219094,1,1,9,1,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 9, 'n_mix_nonmeal': 1}",0.2654549415588928,0.32187364990434353,0.3708535195392898,0.2888324047097918,0.25422102111572487,0.30024710736560856,0.04221886695766223,606
12.50844407081604,0.45719731993590973,101.40441536903381,5.24677877714596,1,1,9,3,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 9, 'n_mix_nonmeal': 3}",0.8172589895721973,0.8132790353732127,0.5680740157093811,0.7788369580602283,0.6910953821676717,0.7337088761765382,0.09444510821755774,513
18.44452061653137,1.223143697801472,106.35622110366822,5.21506059003769,1,1,9,5,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 9, 'n_mix_nonmeal': 5}",0.8448488781838079,0.8242902741845086,0.601616993555797,0.7847409265397262,0.7608024039976764,0.7632598952923033,0.08599694288253522,417
29.02400407791138,1.043611865720657,107.77630143165588,5.891184591254615,1,1,9,7,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 9, 'n_mix_nonmeal': 7}",0.8714487913019107,0.835194181509259,0.620552375174472,0.7694211025078028,0.7547002549667303,0.7702633410920349,0.08615196074728462,391
34.22062582969666,0.8782622274775106,108.78370456695556,7.545601531224106,1,1,9,9,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 9, 'n_mix_nonmeal': 9}",0.8785100284426122,0.8256430244544279,0.6136306783476108,0.8120497475643438,0.7777405694730467,0.7815148096564083,0.08998564405054449,337
