mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_components_meal,param_n_components_nonmeal,param_n_mix_meal,param_n_mix_nonmeal,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
33.575020503997806,13.809065647535224,39.51206789016724,22.44233138810256,1,1,1,1,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 1, 'n_mix_nonmeal': 1}",0.8031581224313217,0.8174792270019415,0.5518448884568565,0.7089994980783505,0.8018342676534794,0.7366632007243898,0.10012308592356584,506
62.031812286376955,4.6554697018194515,87.18368396759033,4.335362622617078,1,1,1,3,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 1, 'n_mix_nonmeal': 3}",0.846507648200115,0.809107423290774,0.6128675113871471,0.7484010929556311,0.8523689065581448,0.7738505164783624,0.0886007301714491,381
78.36438174247742,2.878262908905313,99.4794373512268,5.474485264752544,1,1,1,5,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 1, 'n_mix_nonmeal': 5}",0.8445784925391271,0.7932294688938852,0.662461485607504,0.7579417030411804,0.857285209104433,0.7830992718372258,0.07010313472715704,339
100.67108907699586,7.641058723714854,101.70569415092469,7.3121927411648455,1,1,1,7,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 1, 'n_mix_nonmeal': 7}",0.8560612885533154,0.7923760722789314,0.690591629556621,0.7361262470219696,0.8843168728808901,0.7918944220583455,0.07215521225011991,281
55.3448887348175,52.682678845563856,90.86196103096009,23.82525741246339,1,1,1,9,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 1, 'n_mix_nonmeal': 9}",0.8320205514338079,0.7793371966268492,0.6637255183365516,0.7640775705004175,0.8685699456480991,0.781546156509145,0.06973168318550049,347
4.189810371398925,0.6388646692245623,103.25041885375977,8.972198042525617,1,1,3,1,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 3, 'n_mix_nonmeal': 1}",0.333904772690348,0.3695323505898838,0.41760476817377923,0.3724858343141164,0.4182570959278694,0.3823569643391994,0.03206478418643449,602
11.546784448623658,1.3459362640422743,118.6280731678009,8.129482725924728,1,1,3,3,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 3, 'n_mix_nonmeal': 3}",0.815162208518974,0.8336044918450131,0.6088297800057622,0.7988116746764653,0.7444174254811369,0.7601651161054702,0.0813166062803237,430
19.454955053329467,2.1694964576116953,128.41514139175416,6.41965340153147,1,1,3,5,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 3, 'n_mix_nonmeal': 5}",0.8406244938583292,0.8186228355231033,0.6794626961189971,0.8049883167131001,0.7846183403887749,0.7856633365204609,0.056142996515086814,322
33.456809425354,4.8092129276019415,135.29645256996156,10.77172364917468,1,1,3,7,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 3, 'n_mix_nonmeal': 7}",0.8394919643092459,0.823898572472342,0.6961845465186847,0.7906705809834567,0.7798333599128665,0.7860158048393192,0.04984846688290394,320
40.21412920951843,4.576922971602954,144.78826961517333,9.215122370112557,1,1,3,9,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 3, 'n_mix_nonmeal': 9}",0.832857876083307,0.8181981736683352,0.6994766433493017,0.8110410283399537,0.8061066876229119,0.793536081812762,0.04788745874811752,268
6.263720989227295,0.5943287287060707,138.35130620002747,9.721645207337891,1,1,5,1,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 5, 'n_mix_nonmeal': 1}",0.3292901692831093,0.3262919386143813,0.4204207920792079,0.2952460374588856,0.3399337344170322,0.34223653437052326,0.04182828312013256,603
19.127008533477785,1.7014912810931135,157.3087257862091,7.674214593863838,1,1,5,3,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 5, 'n_mix_nonmeal': 3}",0.8180112147496088,0.8467032825270411,0.5803739478332505,0.8065765931364308,0.7842270956767178,0.7671784267846098,0.09554785292440264,404
29.09041223526001,1.7545526918596344,158.7054988384247,8.105169415194899,1,1,5,5,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 5, 'n_mix_nonmeal': 5}",0.8636676049375243,0.8305936852412286,0.6234048230300988,0.8158349433095564,0.8044005358003672,0.7875803184637551,0.08446805517092151,312
42.58017601966858,2.2131353725192877,159.06532077789308,8.069234157376354,1,1,5,7,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 5, 'n_mix_nonmeal': 7}",0.8370002275590664,0.8466449995486176,0.636650004232493,0.8048059720631942,0.8095303557045246,0.7869263118215792,0.07679493782008273,315
53.44127860069275,6.912254462014301,164.10738549232482,6.792391696135474,1,1,5,9,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 5, 'n_mix_nonmeal': 9}",0.8396267619188027,0.8320927141855166,0.6649734336127946,0.819969748086832,0.8356683096040625,0.7984661934816016,0.0670695944981994,222
9.60481390953064,0.9918781154051816,159.27945828437805,7.104518916661345,1,1,7,1,"{'n_components_meal': 1, 'n_components_nonmeal': 1, 'n_mix_meal': 7, 'n_mix_nonmeal': 1}",0.29987961965890275,0.3390146923232865,0.4076793632175026,0.2675421878478941,0.3035822467560474,0.32353962196072666,0.047776100767406855,604
